400, 400, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 480, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 560, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 640, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 720, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 800, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 880, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 960, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1040, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1120, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1200, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1280, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1360, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1440, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1520, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1600, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1680, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1760, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1840, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 1920, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
400, 2000, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 400, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 480, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 560, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 640, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 720, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 800, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 880, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 960, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1040, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1120, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1200, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1280, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1360, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1440, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1520, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1600, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1680, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1760, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1840, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 1920, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
480, 2000, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 400, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 480, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 560, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 640, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 720, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 800, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 880, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 960, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1040, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1120, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1200, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1280, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1360, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1440, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1520, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1600, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1680, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1760, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1840, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 1920, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
560, 2000, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 400, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 480, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 560, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 640, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 720, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 800, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 880, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 960, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 1040, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 1120, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 1200, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 1280, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 1360, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 1440, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
640, 1520, 0.279524592244, 0.413907692308, 0.579822465438, 0.274215484724
